ID,age,Sex,nssec8,SES,ethgrp5,eth_new,bmival,TotalKcal_M_0,TotalKcal_SD_0,TotalKcal_M_1,TotalKcal_SD_1,desire_0.200,desire_201.500,desire_501.750,desire_751.1000,desire_1001.,location,external,restraint,emotional,automaticity,pbc,microsim.init.eatingstatus,habit.update.interval,autonomy,history_0.200,history_201.500,history_501.750,history_751.1000,history_1001.,PD
754,36,f,8,low,white,white,26.88278046,1051.547063,414.7630787,114.625,66.10164521,0.887671233,0.112328767,0,0,0,GLondon,2.8,0.586956522,0.315384615,0.5,0.586956522,1,41,0.158154514,0.865753425,0.134246575,0,0,0,0.083333333
755,46,m,l15,low,white,white,35.33483862,1935.417665,578.086785,442.3214,398.4417992,0.178082192,0.326027397,0.249315068,0.150684932,0.095890411,GLondon,2.1,0.326086957,0.1,0.344444444,0.326086957,1,112,0.841438517,0.169863014,0.290410959,0.279452055,0.15890411,0.101369863,0
756,65,f,3,medium,white,white,25.14967844,1426.096875,202.1983332,169.675,87.18612915,0.575342466,0.424657534,0,0,0,GLondon,3.1,0.534782609,0.392307692,0.566666667,0.534782609,1,79,0.140191105,0.610958904,0.389041096,0,0,0,0
757,66,f,5,medium,white,white,29.39493936,940.622,152.1134481,222.07,115.2679812,0.435616438,0.550684932,0.01369863,0,0,GLondon,1.6,0.482608696,0.207692308,0.233333333,0.482608696,1,137,0.320037019,0.389041096,0.594520548,0.016438356,0,0,0
758,66,m,4,medium,white,white,31.84724346,2177.68825,110.2829609,512.2412,235.9859287,0.065753425,0.432876712,0.301369863,0.18630137,0.01369863,GLondon,2.4,0.517391304,0.207692308,0.411111111,0.517391304,1,98,0.999236622,0.065753425,0.438356164,0.339726027,0.131506849,0.024657534,0
759,60,f,2,high,white,white,21.56023069,1022.067575,344.7298813,473.1025,95.5018968,0,0.619178082,0.378082192,0.002739726,0,GLondon,2,0.5,0.207692308,0.322222222,0.5,1,155,0.131084026,0.002739726,0.635616438,0.361643836,0,0,0.083333333
760,27,f,6,medium,other,mixed/other,22.97440413,1039.24425,518.2810738,260.1455333,282.7230829,0.268493151,0.498630137,0.175342466,0.052054795,0.005479452,GLondon,2.7,0.308695652,0.130769231,0.477777778,0.308695652,1,209,0.213490666,0.268493151,0.490410959,0.205479452,0.02739726,0.008219178,0.25
761,16,f,1,high,white,white,20.23825696,1003.96225,317.061632,344.839375,77.93678219,0.04109589,0.950684932,0.008219178,0,0,GLondon,2.8,0.308695652,0.376923077,0.5,0.308695652,1,85,0.067740049,0.043835616,0.934246575,0.021917808,0,0,0
762,17,f,1,high,white,white,23.40625051,1099.032,162.5918757,634.17775,204.6435092,0.010958904,0.252054795,0.454794521,0.243835616,0.038356164,GLondon,2.3,0.691304348,0.3,0.388888889,0.691304348,1,150,0.225381197,0.008219178,0.232876712,0.493150685,0.219178082,0.046575342,0
763,46,m,6,medium,white,white,35.69298945,1439.418913,618.3412213,176.16,91.92388155,0.597260274,0.402739726,0,0,0,GLondon,1.8,0.62173913,0.423076923,0.277777778,0.62173913,1,98,0.730282562,0.578082192,0.421917808,0,0,0,0
764,16,f,1,high,white,white,20.23825696,1003.96225,317.061632,344.839375,77.93678219,0.04109589,0.950684932,0.008219178,0,0,GLondon,2.8,0.465217391,0.484615385,0.5,0.465217391,1,100,0.022210184,0.035616438,0.945205479,0.019178082,0,0,0
765,18,f,1,high,white,white,34.88712407,712.115275,296.9402368,371.9075,380.7497225,0.183561644,0.320547945,0.309589041,0.123287671,0.063013699,GLondon,3.5,0.673913043,0.407692308,0.655555556,0.673913043,1,49,0.005903604,0.2,0.320547945,0.246575342,0.153424658,0.079452055,0
766,58,m,3,medium,white,white,27.09989146,1532.34885,378.969463,555.3375,125.8426754,0.002739726,0.315068493,0.632876712,0.049315068,0,GLondon,1.6,0.291304348,0.130769231,0.233333333,0.291304348,1,140,0.839211864,0.002739726,0.309589041,0.624657534,0.063013699,0,0.75
767,33,f,1,high,white,white,22.25073561,1637.2395,256.4794238,373.1125,145.9597911,0.117808219,0.706849315,0.17260274,0.002739726,0,GLondon,3.4,0.586956522,0.607692308,0.633333333,0.586956522,1,140,0.211939281,0.136986301,0.660273973,0.2,0.002739726,0,0
768,57,f,8,low,white,white,30.81717452,1641.981,121.8239336,58.7898,27.7137775,1,0,0,0,0,GLondon,2.2,0.256521739,0.176923077,0.366666667,0.256521739,1,96,0.220512957,1,0,0,0,0,0.25
769,41,f,4,medium,white,white,20.13369724,976.311,216.9860295,296.12,137.7263548,0.21369863,0.736986301,0.049315068,0,0,GLondon,1.9,0.586956522,0.1,0.3,0.586956522,1,112,0.24271016,0.202739726,0.704109589,0.093150685,0,0,0
770,16,f,1,high,white,white,21.87242282,895.79405,68.2963474,501.56725,210.0187735,0.068493151,0.454794521,0.342465753,0.117808219,0.016438356,GLondon,2.5,0.169565217,0.176923077,0.433333333,0.169565217,1,58,0.199826105,0.068493151,0.4,0.383561644,0.136986301,0.010958904,0
771,17,f,5,medium,white,white,25.16680075,940.81165,784.856876,157.045,74.00468161,0.682191781,0.317808219,0,0,0,GLondon,2.8,0.517391304,0.438461538,0.5,0.517391304,1,144,0.020798219,0.698630137,0.301369863,0,0,0,0
772,76,m,3,medium,white,white,34.10741747,1995.5946,292.1953582,780.5,372.2399444,0.052054795,0.167123288,0.246575342,0.271232877,0.263013699,GLondon,2.8,0.534782609,0.1,0.5,0.534782609,1,140,0.859539324,0.030136986,0.175342466,0.243835616,0.246575342,0.304109589,0.5
773,58,f,7,low,white,white,34.29603178,1649.97975,413.3490778,213.435,83.64366115,0.468493151,0.531506849,0,0,0,GLondon,1.8,0.534782609,0.207692308,0.277777778,0.534782609,1,62,0.080747566,0.493150685,0.506849315,0,0,0,0.083333333
774,21,f,2,high,white,white,25.75631968,1049.834867,501.8624706,167.8333333,79.99114534,0.2,0.471232877,0.246575342,0.082191781,0,GLondon,2.8,0.586956522,0.253846154,0.5,0.586956522,1,77,0.063029301,0.643835616,0.356164384,0,0,0,0.75
775,42,m,6,medium,white,white,32.70331068,844.9434,154.9788055,566.52,157.2127637,0.010958904,0.312328767,0.578082192,0.098630137,0,GLondon,1.5,0.62173913,0.3,0.211111111,0.62173913,1,59,0.924167443,0.01369863,0.279452055,0.578082192,0.126027397,0.002739726,0.166666667
776,54,f,1,high,white,white,24.94830121,1100.082675,390.5146893,243.855,55.04099412,0.202739726,0.797260274,0,0,0,GLondon,2.8,0.865217391,0.515384615,0.5,0.865217391,1,70,0.102651029,0.224657534,0.775342466,0,0,0,0
777,38,f,5,medium,white,white,35.73092935,1562.755113,276.90678,300.79,261.0994161,0.232876712,0.512328767,0.216438356,0.038356164,0,GLondon,3.4,0.465217391,0.438461538,0.633333333,0.465217391,1,123,0.489926268,0.24109589,0.495890411,0.197260274,0.057534247,0.008219178,0
778,40,m,3,medium,white,white,24.88041618,1530.54555,292.5536807,290.04,179.2476529,0.115068493,0.44109589,0.304109589,0.131506849,0.008219178,GLondon,1.4,0.291304348,0.1,0.188888889,0.291304348,1,59,0.461664755,0.315068493,0.561643836,0.109589041,0.01369863,0,0.583333333
779,48,f,4,medium,white,white,31.01809104,1230.828844,243.2655429,593.83545,187.0509003,0.057534247,0.41369863,0.430136986,0.098630137,0,GLondon,2.6,0.430434783,0.330769231,0.455555556,0.430434783,1,123,0.292777197,0.024657534,0.271232877,0.460273973,0.224657534,0.019178082,0
780,30,f,1,high,other,mixed/other,21.7524173,1396.748925,438.1891415,334.7675,176.6130721,0.197260274,0.635616438,0.156164384,0.010958904,0,GLondon,2.7,0.413043478,0.392307692,0.477777778,0.413043478,1,146,0.247948344,0.2,0.608219178,0.178082192,0.01369863,0,0.25
781,19,m,3,medium,mixed,mixed/other,24.32364244,1347.82,695.8968653,730.435,486.8991445,0.106849315,0.180821918,0.224657534,0.2,0.287671233,GLondon,2.9,0.552173913,0.192307692,0.522222222,0.552173913,1,39,0.64085903,0.090410959,0.167123288,0.246575342,0.202739726,0.293150685,0
782,18,f,1,high,white,white,18.61333085,667.5399463,560.0042719,415.2325,291.0114958,0.147945205,0.463013699,0.249315068,0.123287671,0.016438356,GLondon,2.8,0.273913043,0.284615385,0.5,0.273913043,1,146,0.540185554,0.189041096,0.42739726,0.254794521,0.109589041,0.019178082,0
783,21,f,1,high,white,white,19.21875,1150.33375,181.0017091,544.2795,304.0348522,0.093150685,0.290410959,0.295890411,0.243835616,0.076712329,GLondon,2.5,0.639130435,0.269230769,0.433333333,0.639130435,1,101,0.231324746,0.115068493,0.347945205,0.304109589,0.169863014,0.063013699,0.083333333
784,43,m,5,medium,white,white,27.11531715,1991.159475,305.6771181,656.675,435.1638877,0.093150685,0.208219178,0.254794521,0.183561644,0.260273973,GLondon,1.8,0.604347826,0.1,0.277777778,0.604347826,1,118,0.543239134,0.063013699,0.268493151,0.246575342,0.219178082,0.202739726,0
785,51,m,3,medium,white,white,32.50572935,1514.93135,235.1280928,209.28,177.023917,0.402739726,0.547945205,0.046575342,0.002739726,0,GLondon,2.1,0.517391304,0.1,0.344444444,0.517391304,1,158,0.890702123,0.4,0.526027397,0.073972603,0,0,0
786,19,f,5,medium,white,white,25.19032588,1127.36895,705.0868419,643.7935,530.2001049,0.063013699,0.235616438,0.197260274,0.2,0.304109589,GLondon,4,0.482608696,0.623076923,0.766666667,0.482608696,1,73,0.054126757,0.082191781,0.257534247,0.216438356,0.183561644,0.260273973,0.083333333
787,38,f,1,high,white,white,20.49322937,1477.177602,191.2485722,394.1715,172.5353983,0.126027397,0.610958904,0.232876712,0.030136986,0,GLondon,1.9,0.291304348,0.161538462,0.3,0.291304348,1,118,0.148172135,0.106849315,0.619178082,0.246575342,0.02739726,0,0.583333333
788,18,f,8,low,white,white,31.71770571,1518.6775,505.627992,205.715,118.2531946,0.493150685,0.501369863,0.005479452,0,0,GLondon,2.9,0.5,0.730769231,0.522222222,0.5,1,62,0.045056128,0.463013699,0.536986301,0,0,0,0
789,16,f,1,high,white,white,21.43677099,1619.910025,325.6461851,292.99805,179.4652027,0.252054795,0.619178082,0.120547945,0.008219178,0,GLondon,2.9,0.830434783,0.361538462,0.522222222,0.830434783,1,141,0.462217185,0.268493151,0.638356164,0.093150685,0,0,0
790,26,m,3,medium,white,white,27.06838226,1456.195,362.3410832,275.965,47.7792052,0.04109589,0.95890411,0,0,0,GLondon,2.5,0.395652174,0.146153846,0.433333333,0.395652174,1,171,0.693301896,0.079452055,0.920547945,0,0,0,0
791,59,f,4,medium,white,white,24.89937113,1227.3423,155.0409687,187.525,109.6943239,0.520547945,0.476712329,0.002739726,0,0,GLondon,2.7,0.62173913,0.423076923,0.477777778,0.62173913,1,129,0.286180756,0.536986301,0.460273973,0.002739726,0,0,0
792,31,f,4,medium,white,white,45.82304342,1574.609975,308.453588,580.5966667,374.9974752,0.117808219,0.320547945,0.279452055,0.156164384,0.126027397,GLondon,3,0.656521739,0.715384615,0.544444444,0.656521739,1,114,0.281307795,0.120547945,0.276712329,0.284931507,0.189041096,0.128767123,0
793,19,f,1,high,white,white,24.72438542,1173.246,181.2107094,800.6235,510.9209399,0.065753425,0.18630137,0.15890411,0.221917808,0.367123288,GLondon,2.8,0.534782609,0.392307692,0.5,0.534782609,1,81,0.190286292,0.065753425,0.169863014,0.224657534,0.18630137,0.353424658,0.166666667
794,16,m,4,medium,white,white,22.70919257,1756.37975,865.5774087,271.0275,237.7047094,0.145205479,0.42739726,0.260273973,0.128767123,0.038356164,GLondon,3.5,0.413043478,0.438461538,0.655555556,0.413043478,1,110,0.780015949,0.271232877,0.542465753,0.17260274,0.01369863,0,0.166666667
795,17,f,1,high,white,white,23.30960731,914.70475,669.6498366,796.0265,313.9412491,0.046575342,0.167123288,0.205479452,0.221917808,0.35890411,GLondon,3,0.62173913,0.3,0.544444444,0.62173913,1,71,0.099654617,0.008219178,0.142465753,0.293150685,0.304109589,0.252054795,0.083333333
796,17,f,1,high,white,white,23.30960731,914.70475,669.6498366,796.0265,313.9412491,0.046575342,0.167123288,0.205479452,0.221917808,0.35890411,GLondon,4.3,0.726086957,0.146153846,0.833333333,0.726086957,1,195,0.056225876,0.038356164,0.150684932,0.260273973,0.298630137,0.252054795,0.083333333
797,61,m,5,medium,white,white,22.46551308,1711.5975,286.1880147,124.25,0,1,0,0,0,0,GLondon,2,0.308695652,0.1,0.322222222,0.308695652,1,88,0.716495422,1,0,0,0,0,0.25
798,28,f,2,high,white,white,30.03724844,1250.2844,568.4749472,348.105,160.1807301,0.18630137,0.616438356,0.183561644,0.01369863,0,GLondon,2.5,0.639130435,0.315384615,0.433333333,0.639130435,1,70,0.123240857,0.178082192,0.671232877,0.145205479,0.005479452,0,0
799,43,m,6,medium,white,white,22.84464823,1600.451025,286.1273221,947.86375,193.5731984,0,0.010958904,0.161643836,0.408219178,0.419178082,GLondon,3,0.256521739,0.315384615,0.544444444,0.256521739,1,96,0.958366804,0,0.008219178,0.104109589,0.476712329,0.410958904,0
800,24,f,2,high,white,white,21.55803708,765.87915,132.4478642,141.2025,36.1785778,0.953424658,0.046575342,0,0,0,GLondon,2.7,0.569565217,0.361538462,0.477777778,0.569565217,1,41,0.042121639,0.942465753,0.057534247,0,0,0,0
801,33,m,3,medium,white,white,31.82936555,1464.6085,373.1866027,539.47,129.1132808,0.002739726,0.41369863,0.545205479,0.038356164,0,GLondon,2,0.482608696,0.115384615,0.322222222,0.482608696,1,116,0.932800916,0.005479452,0.353424658,0.575342466,0.065753425,0,0
802,52,f,l15,low,mixed,mixed/other,37.51374929,1194.541688,159.4539014,227.1475,122.36081,0.367123288,0.616438356,0.016438356,0,0,GLondon,2.9,0.517391304,0.469230769,0.522222222,0.517391304,1,119,0.60818139,0.391780822,0.589041096,0.019178082,0,0,0.166666667
803,55,m,4,medium,white,white,35.92652689,2444.92675,564.2270598,213.62525,204.2585289,0.405479452,0.528767123,0.065753425,0,0,GLondon,2.8,0.604347826,0.161538462,0.5,0.604347826,1,112,0.995366785,0.347945205,0.580821918,0.071232877,0,0,0
804,16,f,2,high,mixed,mixed/other,24.15250995,1102.844813,122.7504712,243.2715,210.8543371,0.309589041,0.550684932,0.120547945,0.019178082,0,GLondon,2.9,0.552173913,0.346153846,0.522222222,0.552173913,1,51,0.554780347,0.317808219,0.539726027,0.131506849,0.010958904,0,0.083333333
805,33,f,6,medium,white,white,23.63656893,1559.90075,220.9047814,260.1425,73.79096258,0.232876712,0.767123288,0,0,0,GLondon,3.6,0.447826087,0.1,0.677777778,0.447826087,1,45,0.037839414,0.230136986,0.769863014,0,0,0,0
806,17,f,1,high,white,white,23.51975854,1206.19575,414.8205583,104.3666667,40.86347309,1,0,0,0,0,GLondon,2.1,0.37826087,0.130769231,0.344444444,0.37826087,1,142,0.319410798,0.991780822,0.008219178,0,0,0,0
807,39,f,4,medium,white,white,35.4228102,1235.10065,173.0885646,293.0733333,171.7851045,0.22739726,0.665753425,0.104109589,0.002739726,0,GLondon,3.1,0.569565217,0.469230769,0.566666667,0.569565217,1,98,0.349769771,0.284931507,0.57260274,0.126027397,0.016438356,0,0
808,18,f,2,high,mixed,mixed/other,16.7103747,886.5824,160.455205,293.12,208.57083,0.153424658,0.643835616,0.194520548,0.008219178,0,GLondon,2.8,0.569565217,0.376923077,0.5,0.569565217,1,94,0.223144367,0.271232877,0.57260274,0.136986301,0.019178082,0,0
809,36,f,4,medium,white,white,27.72873355,917.104775,457.9729418,243.175,73.43303923,0.293150685,0.706849315,0,0,0,GLondon,3.3,0.673913043,0.392307692,0.611111111,0.673913043,1,147,0.347795486,0.249315068,0.750684932,0,0,0,0
810,64,f,4,medium,white,white,21.48377255,1514.9777,358.637497,372.735,52.93731482,0,0.989041096,0.010958904,0,0,GLondon,1.9,0.656521739,0.315384615,0.3,0.656521739,1,126,0.176807609,0,0.989041096,0.010958904,0,0,0.083333333
811,16,f,2,high,mixed,mixed/other,24.15250995,1102.844813,122.7504712,243.2715,210.8543371,0.309589041,0.550684932,0.120547945,0.019178082,0,GLondon,3.6,0.586956522,0.746153846,0.677777778,0.586956522,1,76,0.222564571,0.367123288,0.526027397,0.090410959,0.016438356,0,0.083333333
812,49,m,6,medium,white,white,32.00969498,1403.41375,1122.275738,636.02,815.4642745,0.145205479,0.219178082,0.2,0.191780822,0.243835616,GLondon,2.5,0.62173913,0.3,0.433333333,0.62173913,1,40,0.752206759,0.087671233,0.178082192,0.101369863,0.205479452,0.42739726,0
813,69,m,8,low,white,white,22.6235694,2138.547838,731.2305977,264.0525,61.10475452,0.150684932,0.849315068,0,0,0,GLondon,1,0.308695652,0.1,0.1,0.308695652,1,60,0.470640137,0.150684932,0.849315068,0,0,0,0
814,34,f,2,high,white,white,26.62993572,1042.878581,144.2587049,496.3155,236.8017514,0.084931507,0.378082192,0.375342466,0.156164384,0.005479452,GLondon,3.1,0.430434783,0.192307692,0.566666667,0.430434783,1,89,0.211781705,0.073972603,0.416438356,0.356164384,0.131506849,0.021917808,0.166666667
815,51,f,1,high,white,white,27.32782369,1211.15445,142.8960979,447.9615,136.1249552,0.019178082,0.6,0.369863014,0.010958904,0,GLondon,3,0.639130435,0.484615385,0.544444444,0.639130435,1,108,0.196769282,0.032876712,0.594520548,0.35890411,0.01369863,0,0
816,17,f,1,high,white,white,23.51975854,1206.19575,414.8205583,104.3666667,40.86347309,1,0,0,0,0,GLondon,2.9,0.482608696,0.330769231,0.522222222,0.482608696,1,60,0.046262476,0.983561644,0.016438356,0,0,0,0
817,26,m,4,medium,white,white,23.2413734,1939.426,301.4350085,627.1936667,425.2118514,0.098630137,0.24109589,0.257534247,0.2,0.202739726,GLondon,2.7,0.273913043,0.1,0.477777778,0.273913043,1,38,0.953939205,0.101369863,0.232876712,0.263013699,0.183561644,0.219178082,0
818,52,m,8,low,white,white,26.6796875,998.80015,292.6268676,339.865,179.8239507,0.180821918,0.632876712,0.167123288,0.019178082,0,GLondon,1.4,0.37826087,0.1,0.188888889,0.37826087,1,204,0.71489394,0.169863014,0.643835616,0.180821918,0.005479452,0,0
819,17,m,5,medium,white,white,17.29622328,1650.9,258.4577366,328.79375,174.7056291,0.232876712,0.602739726,0.156164384,0.008219178,0,GLondon,4.5,0.62173913,0.407692308,0.877777778,0.62173913,1,93,0.98390364,0.210958904,0.608219178,0.17260274,0.008219178,0,0
820,16,f,2,high,white,white,20.27409265,787.7010625,442.6862934,1264.4995,415.9575785,0.054794521,0.197260274,0.167123288,0.189041096,0.391780822,GLondon,3.3,0.482608696,0.253846154,0.611111111,0.482608696,1,92,0.201807286,0.002739726,0.02739726,0.073972603,0.178082192,0.717808219,0
821,16,f,2,high,white,white,23.36240655,1340.66475,586.2414704,225.9175,128.4350228,0.526027397,0.471232877,0.002739726,0,0,GLondon,2.8,0.482608696,0.453846154,0.5,0.482608696,1,113,0.11389739,0.408219178,0.55890411,0.032876712,0,0,0.833333333
822,31,f,4,medium,white,white,45.82304342,1574.609975,308.453588,580.5966667,374.9974752,0.117808219,0.320547945,0.279452055,0.156164384,0.126027397,GLondon,3.1,0.639130435,0.576923077,0.566666667,0.639130435,1,83,0.198679995,0.104109589,0.252054795,0.268493151,0.21369863,0.161643836,0
823,44,m,3,medium,white,white,24.21480753,858.85125,460.2932087,754.441,210.129873,0,0.109589041,0.350684932,0.416438356,0.123287671,GLondon,2.5,0.534782609,0.1,0.433333333,0.534782609,1,180,0.983219877,0.002739726,0.112328767,0.378082192,0.375342466,0.131506849,0
824,17,f,1,high,white,white,23.30960731,914.70475,669.6498366,796.0265,313.9412491,0.046575342,0.167123288,0.205479452,0.221917808,0.35890411,GLondon,3.6,0.708695652,0.669230769,0.677777778,0.708695652,1,115,0.136015322,0.01369863,0.147945205,0.268493151,0.282191781,0.287671233,0.083333333
825,50,m,l15,low,other,mixed/other,27.42317902,1978.9825,450.8472606,237.3813333,92.67305037,0.353424658,0.646575342,0,0,0,GLondon,1.6,0.37826087,0.1,0.233333333,0.37826087,1,109,0.987507628,0.298630137,0.695890411,0.005479452,0,0,0.5
826,57,f,8,low,white,white,30.81717452,1641.981,121.8239336,58.7898,27.7137775,1,0,0,0,0,GLondon,2.8,0.604347826,0.423076923,0.5,0.604347826,1,120,0.468081458,1,0,0,0,0,0.25
827,80,f,4,medium,white,white,34.66650977,1055.2565,117.5371938,499.47,101.9939541,0,0.515068493,0.471232877,0.01369863,0,GLondon,2,0.691304348,0.146153846,0.322222222,0.691304348,1,168,0.098110381,0.002739726,0.487671233,0.498630137,0.010958904,0,0
828,45,m,4,medium,white,white,25.09368849,1551.9555,540.7125791,365.46155,194.5585977,0.202739726,0.561643836,0.221917808,0.01369863,0,GLondon,1.4,0.482608696,0.1,0.188888889,0.482608696,1,75,0.799419861,0.189041096,0.58630137,0.194520548,0.030136986,0,0
829,30,f,1,high,white,white,22.36569774,1241.93325,248.0051865,471.8,107.7220729,0.005479452,0.591780822,0.4,0.002739726,0,GLondon,2.5,0.830434783,0.423076923,0.433333333,0.830434783,1,107,0.140534241,0.008219178,0.578082192,0.408219178,0.005479452,0,0
830,36,f,8,low,white,white,26.88278046,1051.547063,414.7630787,114.625,66.10164521,0.887671233,0.112328767,0,0,0,GLondon,1.8,0.308695652,0.1,0.277777778,0.308695652,1,124,0.21652176,0.893150685,0.106849315,0,0,0,0.083333333
831,48,f,4,medium,white,white,31.01809104,1230.828844,243.2655429,593.83545,187.0509003,0.057534247,0.41369863,0.430136986,0.098630137,0,GLondon,2.5,0.795652174,0.346153846,0.433333333,0.795652174,1,65,0.399208482,0.016438356,0.306849315,0.493150685,0.167123288,0.016438356,0
832,20,f,2,high,white,white,28.36203691,1313.483125,111.0456527,95.035,63.06309479,0.950684932,0.049315068,0,0,0,GLondon,3,0.673913043,0.1,0.544444444,0.673913043,1,66,0.026883112,0.936986301,0.063013699,0,0,0,0
833,17,f,1,high,white,white,23.30960731,914.70475,669.6498366,796.0265,313.9412491,0.046575342,0.167123288,0.205479452,0.221917808,0.35890411,GLondon,3.5,0.639130435,0.469230769,0.655555556,0.639130435,1,62,0.396161826,0.008219178,0.109589041,0.326027397,0.295890411,0.260273973,0.083333333
834,37,f,6,medium,white,white,23.23596274,1269.59575,441.1376298,136.6166667,114.3944729,0.657534247,0.339726027,0.002739726,0,0,GLondon,2,0.534782609,0.223076923,0.322222222,0.534782609,1,94,0.028970647,0.679452055,0.320547945,0,0,0,0.5
835,45,m,3,medium,white,white,28.82889299,1252.6915,341.1464181,411.225,251.5152928,0.117808219,0.473972603,0.345205479,0.057534247,0.005479452,GLondon,1.6,0.604347826,0.1,0.233333333,0.604347826,1,117,0.546140506,0.15890411,0.443835616,0.306849315,0.073972603,0.016438356,0
836,16,f,2,high,mixed,mixed/other,24.15250995,1102.844813,122.7504712,243.2715,210.8543371,0.309589041,0.550684932,0.120547945,0.019178082,0,GLondon,3.1,0.569565217,0.223076923,0.566666667,0.569565217,1,146,0.189899677,0.367123288,0.509589041,0.112328767,0.010958904,0,0.083333333
837,16,f,1,high,white,white,17.26851334,1279.411775,381.6314926,312.78,92.69701326,0.117808219,0.863013699,0.019178082,0,0,GLondon,3.7,0.552173913,0.407692308,0.7,0.552173913,1,90,0.302362979,0.117808219,0.860273973,0.021917808,0,0,0
838,18,f,1,high,white,white,19.72341969,845.9828,283.3272789,384.31,240.3902086,0.15890411,0.512328767,0.279452055,0.038356164,0.010958904,GLondon,3.6,0.534782609,0.576923077,0.677777778,0.534782609,1,112,0.078616918,0.145205479,0.487671233,0.312328767,0.052054795,0.002739726,0
839,31,f,4,medium,white,white,45.82304342,1574.609975,308.453588,580.5966667,374.9974752,0.117808219,0.320547945,0.279452055,0.156164384,0.126027397,GLondon,3,0.413043478,0.330769231,0.544444444,0.413043478,1,112,0.316713252,0.095890411,0.265753425,0.293150685,0.219178082,0.126027397,0
840,18,f,1,high,white,white,18.61333085,667.5399463,560.0042719,415.2325,291.0114958,0.147945205,0.463013699,0.249315068,0.123287671,0.016438356,GLondon,2.8,0.708695652,0.207692308,0.5,0.708695652,1,70,0.141834692,0.180821918,0.424657534,0.252054795,0.117808219,0.024657534,0
841,17,f,1,high,white,white,23.80009939,873.6224,172.5422871,430.145,308.1316732,0.109589041,0.419178082,0.284931507,0.139726027,0.046575342,GLondon,3.2,0.586956522,0.469230769,0.588888889,0.586956522,1,69,0.055137332,0.18630137,0.41369863,0.243835616,0.120547945,0.035616438,0.833333333
842,18,f,1,high,white,white,19.72341969,845.9828,283.3272789,384.31,240.3902086,0.15890411,0.512328767,0.279452055,0.038356164,0.010958904,GLondon,3.7,0.569565217,0.561538462,0.7,0.569565217,1,152,0.212614242,0.205479452,0.465753425,0.265753425,0.060273973,0.002739726,0
843,33,f,4,medium,white,white,26.79158448,1211.992444,434.3748261,417.255,286.3885061,0.175342466,0.435616438,0.276712329,0.090410959,0.021917808,GLondon,2.9,0.62173913,0.253846154,0.522222222,0.62173913,1,140,0.077276673,0.161643836,0.37260274,0.320547945,0.134246575,0.010958904,0
844,22,f,2,high,white,white,19.67513866,1014.721125,323.4574126,530.8075,230.8669108,0.076712329,0.391780822,0.364383562,0.147945205,0.019178082,GLondon,3.4,0.5,0.469230769,0.633333333,0.5,1,80,0.242985814,0.073972603,0.356164384,0.361643836,0.189041096,0.019178082,0.083333333
845,33,m,6,medium,white,white,25.41416963,3055.10675,719.0423098,325.8,0,0,1,0,0,0,GLondon,2.3,0.256521739,0.238461538,0.388888889,0.256521739,1,110,0.865196023,0,1,0,0,0,0
846,25,m,l15,low,white,white,28.0298778,866.4902,192.3104505,375.2295,277.9940542,0.189041096,0.479452055,0.232876712,0.087671233,0.010958904,GLondon,2.6,0.552173913,0.315384615,0.455555556,0.552173913,1,104,0.919860129,0.2,0.424657534,0.290410959,0.068493151,0.016438356,0
847,18,f,1,high,white,white,18.61333085,667.5399463,560.0042719,415.2325,291.0114958,0.147945205,0.463013699,0.249315068,0.123287671,0.016438356,GLondon,2.3,0.465217391,0.207692308,0.388888889,0.465217391,1,121,0.263935027,0.15890411,0.391780822,0.293150685,0.128767123,0.02739726,0
848,69,f,8,low,white,white,38.1226003,1520.162,311.6714855,381.0625,43.94896387,0,0.997260274,0.002739726,0,0,GLondon,2.1,0.447826087,0.130769231,0.344444444,0.447826087,1,161,0.367034312,0,0.994520548,0.005479452,0,0,0
849,43,m,3,medium,white,white,24.98820781,1229.3745,233.8902944,333.985,184.7196314,0.208219178,0.6,0.178082192,0.01369863,0,GLondon,1.9,0.326086957,0.1,0.3,0.326086957,1,42,0.857294795,0.183561644,0.654794521,0.150684932,0.010958904,0,0.083333333
850,72,f,5,medium,white,white,28.18262939,930.4265,141.521698,119.01,0,1,0,0,0,0,GLondon,2.1,0.639130435,0.161538462,0.344444444,0.639130435,1,79,0.120174494,1,0,0,0,0,0
851,30,m,5,medium,white,white,31.52353473,834.1635,307.2035969,146.5,65,0.769863014,0.230136986,0,0,0,GLondon,3,0.656521739,0.3,0.544444444,0.656521739,1,122,0.933825138,0.791780822,0.208219178,0,0,0,0
852,17,f,1,high,white,white,23.30960731,914.70475,669.6498366,796.0265,313.9412491,0.046575342,0.167123288,0.205479452,0.221917808,0.35890411,GLondon,3.1,0.534782609,0.453846154,0.566666667,0.534782609,1,37,0.454127013,0.021917808,0.131506849,0.249315068,0.326027397,0.271232877,0.083333333
853,27,f,2,high,white,white,43.70047262,618.4975,273.3122564,162.925,64.03595995,0.698630137,0.301369863,0,0,0,GLondon,3.3,0.604347826,0.5,0.611111111,0.604347826,1,183,0.287518341,0.745205479,0.254794521,0,0,0,0
854,32,m,4,medium,white,white,31.62877201,2426.5395,632.6553278,816.3755,516.0086273,0.079452055,0.178082192,0.169863014,0.18630137,0.38630137,GLondon,2.6,0.569565217,0.115384615,0.455555556,0.569565217,1,103,0.755912548,0.063013699,0.153424658,0.194520548,0.178082192,0.410958904,0.083333333
